Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
76.92,-5.55,0.01,9.81,-73.69,130.81,-89.5,-11.69,-2.04,-4.8,45.0,180.62,-35.19,stairdescent
76.94,-4.71,1.64,12.05,-71.0,143.37,-93.5,-15.27,-0.62,-4.4,36.88,181.25,-34.75,stairdescent
76.96,-5.98,2.81,12.27,-91.62,190.87,-108.56,-17.15,-0.93,-5.51,3.44,183.5,-35.38,stairdescent
76.97,-3.97,1.56,11.52,-127.69,237.75,-128.75,-17.03,-2.2,-4.09,-13.69,182.37,-37.44,stairdescent
76.99,-2.77,1.15,9.02,-153.5,264.19,-136.87,-12.23,-0.19,-5.36,-45.06,151.0,-36.31,stairdescent
77.01,-1.77,1.02,5.15,-186.37,315.69,-145.5,-9.22,-2.59,-2.96,-75.06,111.62,-29.37,stairdescent
77.02,3.14,0.58,4.62,-200.56,335.06,-142.75,-6.81,-3.21,0.28,-47.13,65.75,-41.63,stairdescent
77.04,7.01,2.07,6.89,-208.06,338.19,-136.62,-2.64,-5.54,1.93,-31.56,41.25,-46.94,stairdescent
77.06,-22.53,14.84,27.41,-89.62,223.19,-15.94,2.9,5.73,2.4,82.56,-98.06,-42.38,stairdescent
77.07,8.71,13.33,14.37,79.62,-68.5,187.12,1.1,11.61,0.7,119.75,-150.5,-11.13,stairdescent
77.09,5.72,-6.3,8.64,26.19,-194.06,162.37,-7.87,0.36,-1.55,-104.25,-308.37,62.06,stairdescent
77.11,-5.25,4.31,9.13,148.62,-249.75,61.06,-8.13,-3.96,-2.47,-119.37,-334.25,58.38,stairdescent
77.13,-4.39,2.48,7.42,163.62,-269.5,70.56,-8.18,-6.21,-3.41,-31.25,-361.75,45.81,stairdescent
77.14,-3.75,0.29,6.22,139.31,-247.56,113.25,-9.07,-4.47,-3.69,24.81,-368.5,38.25,stairdescent
77.16,-3.77,-2.36,4.95,142.19,-207.06,119.44,-10.96,-0.84,-6.5,69.25,-381.06,45.94,stairdescent
77.17,-12.75,-2.81,6.38,148.31,-107.0,90.25,-10.54,-0.61,-9.17,33.0,-371.75,55.56,stairdescent
77.19,-16.09,-2.99,6.46,141.44,-66.62,80.56,-10.96,-0.03,-11.96,-6.31,-374.62,60.81,stairdescent
77.21,-21.51,-3.26,3.61,120.56,-22.81,97.12,-12.21,-1.91,-10.66,-57.38,-354.62,54.44,stairdescent
77.22,-23.61,-4.66,1.26,90.19,-4.44,123.37,-12.54,-2.48,-11.61,-67.31,-304.19,44.75,stairdescent
77.24,-24.2,-6.1,0.22,72.31,-1.81,138.5,-10.51,-1.31,-12.84,-66.62,-281.37,35.69,stairdescent
77.26,-23.98,-12.05,-4.42,52.88,-3.0,161.87,-8.1,-1.22,-12.11,-22.87,-204.37,12.31,stairdescent
77.27,-18.53,-11.95,-6.9,64.06,-19.25,112.06,-7.38,-0.05,-10.07,4.19,-163.12,10.5,stairdescent
77.29,-17.43,-10.12,-7.34,74.37,-27.62,61.25,-8.02,-0.2,-7.9,53.25,-85.69,8.0,stairdescent
77.31,-15.51,-6.21,-7.86,79.5,-19.81,-34.38,-7.64,-0.49,-6.36,72.87,-18.44,9.81,stairdescent
77.32,-10.84,-1.75,-6.54,57.5,15.38,-59.38,-7.71,-0.9,-5.5,52.19,34.31,10.44,stairdescent
77.34,-9.86,-0.97,-5.81,48.25,44.88,-44.13,-8.08,0.66,-3.12,36.25,53.63,8.31,stairdescent
77.36,-38.39,23.47,17.9,28.56,112.25,3.06,-9.65,6.32,-14.83,-10.56,77.5,23.0,stairdescent
77.37,-17.64,-18.19,1.94,-322.81,-105.87,-112.87,-11.39,11.74,-12.06,-24.06,76.0,57.19,stairdescent
77.39,-12.18,-12.81,-4.7,-245.94,-275.12,-4.25,-17.54,-7.62,11.5,-225.56,162.56,42.06,stairdescent
77.41,15.93,6.68,12.71,-10.69,-322.31,33.69,-13.67,-5.92,6.38,29.25,130.62,26.56,stairdescent
77.43,-9.75,1.11,7.8,13.81,-202.56,0.25,-13.12,-1.24,0.17,76.37,113.87,26.5,stairdescent
77.44,1.54,-3.62,14.82,10.44,-176.12,13.13,-20.42,-5.08,3.76,0.19,134.87,21.31,stairdescent
77.46,-7.31,-7.49,12.67,8.0,-133.5,13.44,-15.06,-4.6,-0.45,-58.38,112.37,17.87,stairdescent
77.47,-3.77,4.16,7.04,16.94,-95.69,32.13,-14.14,-4.17,0.67,-23.31,114.62,9.81,stairdescent
77.49,-1.9,6.88,11.03,15.69,-81.0,26.56,-20.09,4.95,1.4,80.25,99.12,7.81,stairdescent
77.51,-3.66,0.14,10.71,-0.25,-19.19,-5.75,-16.89,-2.17,-1.71,25.19,71.94,13.75,stairdescent
77.53,-3.98,0.12,10.13,2.56,27.12,-9.06,-11.9,-1.15,-2.78,20.06,69.06,10.81,stairdescent
77.54,-5.1,-0.1,9.52,15.88,51.19,-7.94,-11.79,1.59,-2.97,37.94,62.0,1.0,stairdescent
77.56,-6.66,1.82,7.49,16.75,55.19,-11.19,-8.83,1.23,-3.56,28.31,43.38,-0.37,stairdescent
77.57,-6.6,1.2,7.4,18.0,42.5,-16.12,-8.61,0.83,-3.66,27.25,36.31,-1.37,stairdescent
77.59,-6.44,0.64,7.49,18.94,36.56,-17.37,-8.4,0.16,-3.03,28.94,31.62,-6.69,stairdescent
77.6,-6.63,0.46,7.39,12.38,27.25,-15.0,-8.15,0.41,-3.02,24.5,30.12,-9.19,stairdescent
77.62,-6.59,1.0,7.39,6.5,24.12,-14.5,-8.09,0.78,-2.46,21.5,31.69,-12.13,stairdescent
77.63,-6.7,0.6,6.7,-1.87,18.5,-13.69,-6.69,0.56,-1.99,15.81,36.5,-14.19,stairdescent
77.64,-6.55,0.57,6.37,-8.31,3.44,-15.38,-6.42,0.38,-1.81,20.25,41.5,-14.13,stairdescent
77.66,-6.22,0.52,6.55,-9.75,-4.87,-16.5,-7.36,0.73,-1.92,34.13,51.88,-14.69,stairdescent
77.68,-6.3,0.35,6.96,-12.0,-16.69,-16.94,-7.6,0.36,-2.0,34.81,60.31,-14.13,stairdescent
77.69,-6.1,-0.02,7.27,-13.56,-20.62,-14.31,-7.91,0.01,-1.16,27.5,72.0,-19.56,stairdescent
77.71,-5.58,0.12,7.93,-14.75,-20.69,-8.88,-7.29,0.36,-1.08,32.13,88.31,-29.56,stairdescent
77.72,-5.59,0.23,7.73,-15.19,-17.75,-6.44,-7.65,0.59,-1.98,30.25,96.81,-36.0,stairdescent
77.74,-6.19,0.3,7.1,-14.13,-16.12,-4.0,-7.29,0.11,-4.0,13.06,110.75,-47.94,stairdescent
77.76,-5.44,0.27,7.92,-15.31,-16.25,-4.0,-7.62,-0.04,-2.6,33.75,130.62,-44.44,stairdescent
77.77,-5.03,1.53,8.31,-11.31,-7.12,-8.06,-9.45,-0.13,-3.52,42.63,131.0,-56.0,stairdescent
77.79,-5.63,0.15,8.67,-10.06,5.19,-12.38,-9.67,-0.56,-4.63,37.94,141.0,-62.0,stairdescent
77.81,-4.63,1.42,10.01,-21.87,17.5,-20.69,-13.19,-1.9,-2.55,30.75,143.5,-55.63,stairdescent
77.82,-3.92,2.68,11.4,-34.81,29.69,-27.44,-14.17,-0.83,-2.44,44.25,159.37,-66.5,stairdescent
77.83,-4.39,2.37,11.26,-59.56,76.25,-51.81,-13.64,-0.92,-3.56,42.69,169.12,-64.62,stairdescent
77.85,-4.71,1.44,10.84,-77.94,125.44,-77.37,-12.61,-1.89,-3.27,35.94,181.94,-54.56,stairdescent
77.86,-5.3,1.88,9.81,-75.87,146.19,-88.62,-11.87,-0.66,-4.1,46.88,186.75,-51.25,stairdescent
77.88,-6.23,2.04,9.96,-70.37,166.06,-100.44,-12.06,-1.15,-6.72,40.44,186.31,-40.63,stairdescent
77.9,-4.65,2.81,12.34,-77.0,194.37,-127.44,-15.34,-1.51,-4.96,37.0,186.0,-37.94,stairdescent
77.91,-4.91,3.39,12.87,-112.44,237.62,-145.31,-16.27,-0.65,-4.85,1.81,184.56,-40.63,stairdescent
77.93,-4.07,0.37,10.79,-170.75,266.62,-153.81,-14.44,-1.33,-3.92,-36.69,177.25,-42.81,stairdescent
77.94,-3.3,0.95,4.92,-188.87,312.12,-173.19,-8.39,0.06,-6.11,-75.56,135.31,-39.94,stairdescent
77.96,-4.67,-0.45,4.46,-189.62,321.69,-178.19,-6.38,-1.48,-6.0,-82.06,105.19,-36.25,stairdescent
77.97,2.63,0.61,4.6,-177.56,291.94,-135.12,-1.99,-4.2,-0.48,-82.37,62.69,-41.31,stairdescent
77.99,20.88,16.3,9.49,-164.19,242.62,-85.06,2.19,-3.16,10.32,-43.38,7.5,-70.5,stairdescent
78.0,4.41,11.19,17.71,-65.87,127.06,182.19,1.6,5.46,2.68,13.88,-73.19,-71.5,stairdescent
78.02,7.76,5.7,13.0,-14.69,-22.31,252.44,-3.4,9.23,4.57,44.94,-136.0,-46.06,stairdescent
78.03,5.79,-2.65,10.4,2.06,-192.31,145.25,-6.26,0.92,3.02,-90.37,-223.56,22.75,stairdescent
78.05,0.77,2.08,7.93,59.31,-213.75,70.31,-5.88,-0.28,-0.38,-125.44,-287.56,44.06,stairdescent
78.06,-2.58,3.84,6.88,100.06,-229.25,28.31,-8.79,-6.97,-2.58,-123.75,-338.0,39.69,stairdescent
78.08,-4.42,3.08,6.04,93.87,-214.25,50.69,-8.67,-6.18,-3.29,-5.37,-359.44,12.06,stairdescent
78.09,-7.15,2.29,6.39,92.19,-150.75,113.0,-9.71,-0.78,-5.73,32.25,-363.12,7.25,stairdescent
78.11,-9.54,1.95,6.99,90.75,-116.69,138.37,-9.57,0.56,-7.28,5.0,-359.56,34.13,stairdescent
78.12,-15.88,-1.06,7.45,61.69,-73.94,160.94,-12.2,3.11,-9.54,-20.12,-358.37,42.75,stairdescent
78.14,-18.24,-2.73,7.22,46.75,-65.44,153.37,-12.56,2.8,-11.77,-100.69,-362.69,51.81,stairdescent
78.15,-24.35,-5.01,4.92,49.88,-65.19,128.25,-13.0,-1.08,-10.05,-112.19,-348.62,38.56,stairdescent
78.17,-24.92,-4.89,3.89,55.5,-67.56,121.94,-12.95,-1.76,-10.57,-88.5,-305.75,15.44,stairdescent
78.19,-23.0,-6.09,1.7,49.56,-86.31,113.81,-11.38,-2.87,-9.4,-50.25,-275.87,2.87,stairdescent
78.2,-22.37,-8.87,-1.61,57.06,-94.81,86.31,-10.27,-0.13,-8.86,63.63,-201.87,-5.69,stairdescent
78.22,-20.41,-9.09,-4.62,77.87,-96.19,59.06,-9.19,0.57,-8.78,80.44,-166.94,0.94,stairdescent
78.23,-16.52,-5.89,-6.95,101.37,-92.94,31.37,-8.01,0.79,-8.52,71.94,-105.06,17.44,stairdescent
78.25,-12.77,-4.26,-7.99,114.75,-65.44,-8.31,-8.03,-0.85,-6.08,69.87,-74.87,20.06,stairdescent
78.26,-12.38,-3.75,-7.98,109.5,-32.81,-15.81,-7.75,-0.47,-5.59,65.87,-24.87,20.12,stairdescent
78.28,-14.2,-2.97,-4.56,94.06,41.44,-11.5,-7.55,-0.08,-5.84,63.56,-1.5,19.94,stairdescent
78.29,-13.81,-3.38,-1.93,68.25,68.87,-9.81,-7.71,0.6,-5.13,66.37,49.56,20.87,stairdescent
78.31,-10.88,-2.91,-0.63,56.81,65.19,-16.44,-8.17,0.26,-3.16,60.69,67.0,21.06,stairdescent
78.32,-6.72,-2.24,-0.1,43.06,69.31,-40.88,-8.7,-1.7,-0.55,40.38,79.75,20.62,stairdescent
78.34,-31.49,28.18,11.05,35.75,95.0,-75.12,-8.66,10.79,-18.46,57.81,72.75,31.56,stairdescent
78.36,0.54,-15.6,-8.43,-261.31,-247.0,-49.38,-17.48,1.67,-0.38,-52.19,144.56,45.31,stairdescent
78.37,-20.72,-0.65,4.41,-101.5,-271.81,-30.25,-16.18,-9.81,1.88,-23.44,122.19,37.69,stairdescent
78.39,6.01,0.07,13.21,29.25,-314.44,40.13,-14.48,-10.83,11.99,51.0,116.0,1.31,stairdescent
78.4,-7.05,-6.09,11.18,8.69,-207.75,-2.44,-15.01,-3.23,4.32,53.56,87.31,18.37,stairdescent
78.42,-3.17,0.35,16.08,6.31,-187.75,11.5,-22.05,-3.72,4.58,-65.5,118.69,3.19,stairdescent
78.43,-5.58,-1.3,12.73,12.38,-147.75,27.12,-21.13,-3.31,5.17,-81.56,120.81,3.31,stairdescent
78.45,-0.5,3.54,11.85,-6.56,-87.19,29.12,-13.47,-1.84,1.67,-34.13,103.62,7.0,stairdescent
78.47,-3.18,1.36,10.37,-1.62,-25.62,2.37,-17.28,0.27,-0.23,38.81,110.37,5.5,stairdescent
78.48,-4.82,0.19,9.42,-2.5,-0.44,-3.69,-11.59,0.82,-6.35,24.06,91.75,5.31,stairdescent
78.5,-6.3,-0.09,7.88,-0.56,18.87,-6.31,-9.5,0.63,-5.64,17.69,66.81,1.37,stairdescent
78.51,-6.49,0.58,7.7,2.44,10.69,-1.31,-9.57,1.33,-5.72,26.25,53.0,-6.37,stairdescent
78.53,-6.55,0.44,7.81,2.75,3.06,-0.19,-9.57,1.17,-4.7,25.75,28.0,-11.88,stairdescent
78.54,-6.25,0.18,8.0,4.19,-6.06,1.25,-9.73,0.63,-4.09,22.0,18.56,-15.19,stairdescent
78.56,-5.62,0.77,8.18,5.06,-18.56,4.81,-9.88,0.59,-1.41,18.81,11.75,-21.81,stairdescent
78.57,-5.04,1.23,8.26,4.37,-20.87,3.87,-9.86,0.75,-0.45,15.75,15.19,-24.87,stairdescent
78.59,-4.93,1.37,7.92,4.31,-18.12,2.62,-9.35,0.6,0.3,11.81,19.81,-26.12,stairdescent
78.61,-4.86,1.42,8.24,-2.37,-10.19,-1.44,-9.26,0.02,0.61,6.19,32.69,-23.31,stairdescent
78.62,-4.93,0.82,8.32,-6.81,1.19,-6.19,-8.66,-0.55,1.09,7.0,42.0,-21.31,stairdescent
78.64,-4.98,0.57,8.24,-7.31,6.25,-7.62,-8.22,-0.34,-0.53,15.5,61.81,-19.25,stairdescent
78.65,-5.39,-0.1,8.1,-10.13,11.38,-8.0,-7.88,-0.59,-1.1,11.5,83.0,-19.94,stairdescent
78.67,-5.43,0.0,8.19,-10.13,11.0,-7.44,-7.64,-0.31,-1.13,10.69,91.12,-23.25,stairdescent
78.68,-5.21,0.83,8.18,-9.0,10.81,-8.69,-9.35,0.45,-0.86,20.69,110.25,-26.62,stairdescent
78.7,-5.08,0.93,8.24,-7.06,13.06,-11.0,-8.31,0.02,-1.03,23.37,116.87,-34.25,stairdescent
78.72,-4.41,1.45,8.59,-10.63,22.19,-14.25,-9.05,0.06,-1.05,46.69,135.44,-40.81,stairdescent
78.73,-5.26,1.21,8.26,-17.69,34.5,-18.06,-8.63,0.81,-3.76,43.75,140.94,-50.69,stairdescent
78.75,-5.26,0.39,8.35,-20.56,41.25,-27.0,-8.88,-0.58,-3.45,27.37,150.12,-50.31,stairdescent
78.76,-4.29,1.82,9.42,-22.19,49.69,-35.25,-10.83,-0.41,-2.59,35.63,163.37,-55.63,stairdescent
78.78,-4.77,1.48,9.08,-44.44,69.37,-50.19,-10.01,-0.42,-4.12,39.19,163.62,-52.19,stairdescent
78.8,-5.35,0.78,8.84,-51.69,78.37,-58.81,-10.83,-2.1,-4.66,34.25,166.69,-52.88,stairdescent
78.82,-4.68,0.55,10.35,-57.38,101.31,-69.81,-11.71,-1.92,-3.23,42.75,180.56,-55.5,stairdescent
78.83,-4.61,1.2,10.32,-63.25,119.75,-74.62,-11.82,-1.18,-4.71,40.0,183.12,-56.56,stairdescent
78.84,-5.65,2.28,12.4,-85.62,159.62,-94.06,-14.97,-1.16,-5.73,36.19,184.62,-47.81,stairdescent
78.86,-4.97,2.49,13.67,-86.56,178.12,-104.69,-18.1,-0.85,-3.4,38.75,188.94,-48.13,stairdescent
78.88,-3.66,1.32,12.01,-112.81,234.75,-127.87,-15.34,-1.46,-4.06,-8.94,185.87,-47.5,stairdescent
78.89,-3.63,1.88,10.67,-175.19,290.5,-147.62,-14.69,-1.85,-3.75,-43.63,178.62,-47.88,stairdescent
78.91,-1.87,-0.87,6.36,-191.5,317.0,-149.0,-8.31,-2.68,-4.73,-88.87,128.69,-35.13,stairdescent
78.92,2.15,-0.53,2.76,-204.06,343.94,-139.81,-7.52,-3.3,-3.01,-112.69,104.37,-36.0,stairdescent
78.94,3.24,1.37,3.67,-216.19,351.31,-125.0,-2.65,-4.54,0.33,-93.31,60.88,-51.19,stairdescent
