Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
71.27,-4.89,1.05,8.35,-2.44,-1.87,-1.44,-9.67,-0.86,0.78,-12.5,12.38,-2.87,stairdescent
71.29,-4.95,0.84,8.4,-3.12,-1.06,-1.56,-9.75,-1.09,0.76,-11.75,12.19,-1.81,stairdescent
71.3,-4.9,0.98,8.38,-1.75,-0.19,-1.06,-9.91,-0.94,0.77,-2.31,11.75,-1.25,stairdescent
71.32,-4.92,1.18,8.25,-0.31,1.75,-0.75,-9.81,-0.21,0.88,3.75,10.5,-2.12,stairdescent
71.34,-4.77,1.41,8.16,-0.69,2,-0.94,-9.91,-0.09,0.94,3.94,9.25,-1.75,stairdescent
71.36,-5.01,1.15,8.39,-3,2.94,-3,-9.85,-0.32,0.74,-3.19,6,-0.62,stairdescent
71.37,-5.01,1.11,8.34,-3.5,2.37,-3.25,-9.77,-0.52,0.72,-6.69,5.56,-1.06,stairdescent
71.38,-4.99,0.91,8.36,-3.56,2.12,-3,-9.7,-0.87,0.72,-4.87,6,-0.94,stairdescent
71.4,-4.93,0.87,8.4,-3,2.44,-2.31,-9.78,-0.91,0.71,-3.12,6.31,-0.88,stairdescent
71.41,-4.99,0.8,8.43,-2.25,2.75,-1.87,-9.85,-0.69,0.76,0.88,5.94,-0.69,stairdescent
71.43,-4.99,1.02,8.35,-0.88,3.12,-1.5,-9.83,-0.53,0.78,2.94,6,-0.81,stairdescent
71.45,-4.94,1.2,8.17,-0.5,3.19,-1.44,-9.77,-0.17,1.07,7.37,5.06,-1.69,stairdescent
71.46,-5.01,1.29,8.36,-2.31,4.81,-3.69,-9.82,0.11,0.78,0.81,3.37,-0.06,stairdescent
71.47,-5.1,1.11,8.34,-3.19,5.12,-4.69,-9.81,-0.38,0.7,-6,2.87,0.5,stairdescent
71.49,-5.11,0.8,8.35,-3.44,4.37,-4.31,-9.66,-0.77,0.63,-7.44,3.62,0.06,stairdescent
71.51,-5.13,0.84,8.36,-2.94,3.75,-3.5,-9.65,-0.68,0.49,-2.12,4.44,-0.37,stairdescent
71.52,-5.16,0.71,8.4,-1.37,3.06,-2.06,-9.84,-0.85,0.38,-2.37,3.69,0.31,stairdescent
71.54,-5.12,0.87,8.32,-0.5,1.5,-0.62,-9.82,-0.86,0.48,-1.06,3.56,0.19,stairdescent
71.56,-5.13,0.96,8.31,-0.06,1.06,-0.25,-9.65,-0.53,0.6,5.94,1.75,-0.69,stairdescent
71.57,-5.09,1.11,8.3,0.31,0.37,0.13,-9.85,-0.2,0.65,7.56,-0.19,-1.56,stairdescent
71.59,-5.1,1.06,8.28,-0.62,-0.31,-0.06,-9.76,-0.28,0.64,2.75,-0.5,-0.88,stairdescent
71.61,-5.1,0.95,8.32,-0.5,-0.25,0.19,-9.76,-0.77,0.62,-3.12,-0.19,0.44,stairdescent
71.62,-5.09,0.91,8.32,0.44,-0.25,0.69,-9.76,-0.72,0.63,0.62,-0.56,0.37,stairdescent
71.64,-5.15,0.93,8.33,0.81,-0.19,0.69,-9.75,-0.42,0.58,2,-1.69,0.37,stairdescent
71.66,-5.06,1.1,8.29,1.31,-0.62,1.12,-9.8,-0.43,0.71,1.62,-1.94,0.19,stairdescent
71.68,-5.06,1.01,8.36,0.81,-0.94,1,-9.84,-0.42,0.71,1.69,-2.44,-0.19,stairdescent
71.69,-5.12,0.96,8.28,2.12,-1.06,1.31,-9.71,-0.58,0.67,1.87,-3,-0.06,stairdescent
71.71,-5.04,0.99,8.3,2.75,-1.37,1.69,-9.68,-0.48,0.8,3.12,-2.44,-0.31,stairdescent
71.72,-5.02,1.11,8.31,2.31,-1.81,1.75,-9.76,-0.43,0.89,3.25,-2.31,-0.19,stairdescent
71.74,-5.02,1.09,8.3,1.75,-1.44,1.5,-9.72,-0.36,0.8,2.37,-1.75,0,stairdescent
71.75,-5.07,1.08,8.28,1.44,-1.19,1.5,-9.74,-0.44,0.72,0.56,-1.44,0.06,stairdescent
71.77,-5.01,1.01,8.31,1.31,-1.37,1.31,-9.75,-0.56,0.74,0.25,-0.81,0.06,stairdescent
71.78,-5.03,1,8.31,1.25,-1.5,1.37,-9.72,-0.6,0.77,1.31,-0.81,-0.44,stairdescent
71.8,-5.04,1.04,8.31,1.31,-1.62,1.56,-9.85,-0.33,0.76,4.62,-1.06,-1.06,stairdescent
71.81,-5.04,1.03,8.3,3.06,-2.06,1.87,-9.71,-0.55,0.7,2.75,-1.62,-0.62,stairdescent
71.83,-4.97,1.08,8.3,3.12,-2.37,2.12,-9.72,-0.45,0.77,3.44,-0.94,-0.75,stairdescent
71.84,-4.84,1.27,8.16,2.5,-2.06,2,-9.68,-0.44,0.87,3.06,-0.94,-0.69,stairdescent
71.86,-4.83,1.49,8.19,1.81,-1.69,1.62,-9.77,0,0.9,2.81,0.56,-0.44,stairdescent
71.88,-5.02,1.06,8.31,-0.44,-0.06,-0.31,-9.73,-0.48,0.78,-3.94,0.31,0.37,stairdescent
71.89,-5.02,1.05,8.29,-0.94,-0.25,-0.25,-9.74,-0.58,0.72,-2.19,0.75,-0.44,stairdescent
71.91,-5.05,1,8.31,-0.56,-0.5,0,-9.81,-0.56,0.7,-0.62,0.62,-0.75,stairdescent
71.93,-5.09,1.02,8.41,-0.19,-0.44,0,-9.75,-0.46,0.7,0.5,0.06,-1.06,stairdescent
71.94,-5.05,0.96,8.3,1.31,-0.94,0.75,-9.66,-0.57,0.64,-0.44,-0.94,-0.69,stairdescent
71.96,-5.01,1.1,8.3,1.69,-1.56,1,-9.76,-0.49,0.77,1.06,-0.75,-0.94,stairdescent
71.98,-4.97,1.12,8.32,1.12,-1.19,0.81,-9.75,-0.51,0.89,0.81,-0.19,-0.94,stairdescent
71.99,-4.97,1.19,8.27,0.56,-0.94,0.5,-9.68,-0.39,0.82,0.81,0.25,-0.81,stairdescent
72.01,-5,1.15,8.29,0.13,-0.56,0.25,-9.71,-0.43,0.75,-0.81,1,-0.56,stairdescent
72.02,-5,1.13,8.31,-0.75,-0.5,0.06,-9.75,-0.55,0.7,-2.37,0.81,-0.44,stairdescent
72.04,-4.99,1.05,8.33,-0.81,-0.62,-0.13,-9.8,-0.56,0.72,-1.25,0.25,-0.56,stairdescent
72.05,-5.01,1.03,8.36,-0.19,-0.13,0.06,-9.8,-0.51,0.74,0.19,0.25,-0.62,stairdescent
72.07,-4.99,1.14,8.33,-0.06,-0.37,0.25,-9.76,-0.4,0.78,0.94,-0.13,-0.94,stairdescent
72.09,-4.97,1.11,8.32,-0.37,-0.37,0,-9.76,-0.54,0.79,0.37,0.13,-1.06,stairdescent
72.1,-4.98,1.09,8.32,-0.44,-0.06,0.13,-9.71,-0.54,0.76,1.19,0.13,-1.31,stairdescent
72.12,-4.99,1.08,8.33,-0.31,-0.06,0.06,-9.77,-0.48,0.76,1.19,0.5,-1.06,stairdescent
72.13,-5,1.1,8.32,-0.37,0.25,-0.06,-9.74,-0.49,0.74,1.06,0.56,-1.19,stairdescent
72.15,-5,1.08,8.32,-0.44,-0.06,0.06,-9.73,-0.53,0.77,1.94,0.88,-1.5,stairdescent
72.16,-4.99,1.11,8.31,-0.5,0.13,0,-9.74,-0.44,0.81,2.12,0.88,-1.69,stairdescent
72.18,-5.01,1.1,8.35,-0.31,-0.06,-0.13,-9.71,-0.4,0.81,0.5,0.88,-1.56,stairdescent
72.2,-4.98,1.1,8.29,-0.31,-0.31,-0.19,-9.7,-0.52,0.77,-0.37,1.44,-1.62,stairdescent
72.21,-4.98,1.08,8.33,-0.75,-0.37,-0.19,-9.69,-0.56,0.81,-0.75,2.06,-1.5,stairdescent
72.23,-4.99,1.06,8.31,-0.81,-0.44,-0.25,-9.76,-0.49,0.76,-0.5,2.31,-1.56,stairdescent
72.24,-5.01,0.97,8.3,-0.56,-0.44,-0.06,-9.71,-0.6,0.8,-0.31,2.56,-1.69,stairdescent
72.26,-4.93,1.02,8.29,-0.62,-0.25,0,-9.73,-0.42,0.76,1.37,3.19,-1.87,stairdescent
72.27,-4.96,1.14,8.32,-0.69,-0.31,-0.13,-9.76,-0.38,0.77,0.62,3.25,-2.19,stairdescent
72.29,-5,1.11,8.28,-1,-0.62,-0.19,-9.68,-0.53,0.76,-1.06,3.31,-2.19,stairdescent
72.31,-4.99,1.08,8.34,-1.19,-0.5,-0.31,-9.73,-0.5,0.77,-1.87,4.06,-1.87,stairdescent
72.32,-5.01,1.11,8.37,-1.5,-0.06,-0.5,-9.72,-0.49,0.73,-3,4.06,-1.75,stairdescent
72.33,-5,1.06,8.32,-1.37,-0.13,-0.56,-9.72,-0.53,0.71,-4.19,4.12,-1.25,stairdescent
72.35,-5.01,1.03,8.32,-1.62,-0.37,-0.56,-9.75,-0.66,0.65,-3.62,4.5,-1.37,stairdescent
72.36,-5,1.02,8.36,-1.56,-0.31,-0.44,-9.74,-0.72,0.68,-2.37,4.37,-1.44,stairdescent
72.38,-4.97,1.05,8.33,-1.31,0.06,-0.56,-9.79,-0.46,0.63,1,3.75,-1.81,stairdescent
72.39,-5.01,1.09,8.35,-1.37,0.19,-0.75,-9.77,-0.58,0.55,-1.87,3.69,-1.37,stairdescent
72.41,-4.96,1.03,8.32,-1.5,0.06,-0.56,-9.79,-0.62,0.63,-1.56,3.62,-1.44,stairdescent
72.43,-4.96,1.11,8.31,-1.62,0.06,-0.62,-9.77,-0.57,0.72,-1.12,3.44,-1.12,stairdescent
72.44,-5,1,8.36,-1.62,0.13,-1,-9.8,-0.62,0.59,-1.87,2.56,-0.62,stairdescent
72.46,-4.99,0.92,8.36,-1.69,0.19,-0.88,-9.79,-0.77,0.56,-1.94,2.25,-0.5,stairdescent
72.47,-4.96,0.97,8.33,-1.06,0.19,-0.37,-9.81,-0.72,0.65,0.19,2.31,-0.69,stairdescent
72.49,-4.96,1.06,8.31,-0.81,0.44,-0.44,-9.81,-0.6,0.68,2.25,2.12,-0.88,stairdescent
72.5,-5.01,1.06,8.3,-1.06,0.5,-0.75,-9.73,-0.47,0.53,1.31,1,-1.44,stairdescent
72.52,-5.01,1.01,8.33,-1.25,0.44,-0.69,-9.76,-0.76,0.52,-2.06,1.5,-0.56,stairdescent
72.53,-5,0.88,8.37,-1.31,0,-0.5,-9.79,-0.79,0.54,-1.94,1.31,-0.44,stairdescent
72.55,-4.99,0.95,8.33,-0.5,0.25,0,-9.78,-0.67,0.64,1.62,1.5,-0.81,stairdescent
72.56,-5,1.08,8.31,-0.37,0.31,-0.37,-9.78,-0.49,0.65,2.25,1.12,-0.75,stairdescent
72.58,-5,1.04,8.33,-0.44,0.31,-0.19,-9.74,-0.58,0.58,0.37,0.81,-0.62,stairdescent
72.59,-5,1.01,8.35,-0.31,0.13,-0.06,-9.78,-0.64,0.63,0.25,1,-0.75,stairdescent
72.61,-5.02,0.99,8.33,-0.13,0.06,0,-9.74,-0.59,0.62,1.19,1.31,-1,stairdescent
72.62,-4.96,1.08,8.3,-0.25,0.25,0,-9.7,-0.45,0.74,1.19,1.75,-0.94,stairdescent
72.64,-4.98,1.1,8.31,-0.62,0.31,-0.37,-9.79,-0.45,0.7,0.13,1.94,-0.94,stairdescent
72.65,-4.99,0.96,8.35,-1.12,0.31,-0.88,-9.75,-0.71,0.51,-3.12,1.62,-0.19,stairdescent
72.66,-5.04,0.99,8.41,-1.06,0.5,-0.88,-9.79,-0.73,0.52,-2.5,1.56,-0.19,stairdescent
72.68,-5.02,1.02,8.32,-0.19,0.25,-0.25,-9.72,-0.59,0.56,0.5,1.69,-1,stairdescent
72.7,-5.02,1.02,8.32,-0.31,0.13,0.06,-9.73,-0.54,0.6,1.12,1.56,-1.25,stairdescent
72.71,-4.99,1.07,8.34,-0.62,-0.19,-0.19,-9.76,-0.54,0.68,0.19,1.56,-1.25,stairdescent
72.73,-5.05,1.01,8.32,-0.62,-0.13,-0.25,-9.76,-0.56,0.59,-1.12,1.81,-1.12,stairdescent
72.75,-5.01,0.96,8.34,-0.88,-0.13,0,-9.73,-0.61,0.62,-1.31,2.06,-1.25,stairdescent
72.76,-4.99,1.04,8.31,-0.88,-0.19,-0.25,-9.75,-0.51,0.61,-1.37,2.81,-1.5,stairdescent
72.78,-5,1.02,8.32,-0.94,0,-0.37,-9.73,-0.59,0.49,-1.69,2.81,-1.56,stairdescent
72.79,-5.03,0.92,8.36,-0.94,-0.06,-0.37,-9.86,-0.68,0.48,-1.81,2.81,-1.69,stairdescent
72.81,-4.98,0.9,8.26,-0.81,-0.13,-0.25,-9.8,-0.73,0.39,0.56,2.25,-2.31,stairdescent
72.83,-4.97,1.16,8.3,-0.31,-0.19,-0.06,-9.8,-0.52,0.58,2.06,2.12,-2.62,stairdescent
72.84,-5.01,1.03,8.32,-0.62,-0.06,-0.37,-9.75,-0.6,0.5,0.75,1.56,-2.62,stairdescent
72.86,-5.01,1,8.32,-0.75,-0.13,-0.37,-9.75,-0.67,0.49,-1,1.62,-2.62,stairdescent
72.87,-5.01,0.92,8.35,-0.88,-0.13,-0.31,-9.8,-0.73,0.49,-2.19,1.56,-2.25,stairdescent
72.89,-5.01,0.95,8.36,-0.44,-0.19,-0.06,-9.78,-0.73,0.44,-1,1.62,-2.5,stairdescent
72.9,-5.01,0.99,8.34,-0.13,-0.56,0.13,-9.79,-0.64,0.53,0.81,1.5,-2.94,stairdescent
72.92,-5.04,0.99,8.36,-0.31,-0.56,0,-9.74,-0.63,0.46,0.69,1.44,-3,stairdescent
72.93,-5.05,0.98,8.35,-0.44,-0.37,0.13,-9.74,-0.6,0.54,-0.75,1.69,-3.19,stairdescent
72.95,-4.92,1.06,8.3,-0.56,-0.31,0.25,-9.71,-0.62,0.68,-2.12,2.69,-3.69,stairdescent
72.96,-5.04,1.06,8.28,-0.81,-0.44,-0.06,-9.65,-0.47,0.68,-3.31,2.81,-3.62,stairdescent
72.98,-5,1.07,8.29,-1.31,-0.75,-0.06,-9.65,-0.55,0.64,-4.87,3.62,-3.69,stairdescent
72.99,-4.97,0.99,8.32,-1.87,-0.75,-0.19,-9.69,-0.7,0.54,-7.5,4.62,-3.81,stairdescent
73.01,-5,1,8.33,-2.12,-1,-0.13,-9.71,-0.75,0.48,-8.13,5,-3.81,stairdescent
73.02,-4.98,1,8.34,-2.31,-1,-0.25,-9.8,-0.72,0.3,-8.19,5.62,-3.75,stairdescent
73.04,-5.02,0.93,8.4,-1.75,-0.88,-0.25,-9.8,-0.68,0.26,-7.44,5.25,-4,stairdescent
73.05,-4.87,1.02,8.32,-1.44,-1.37,-0.13,-9.75,-0.93,0.39,-6.25,3.69,-3.5,stairdescent
73.07,-4.96,0.95,8.36,-1.75,-0.69,-0.62,-9.77,-0.82,0.29,-3.81,3.06,-3.5,stairdescent
73.09,-5.02,0.89,8.36,-1.62,-0.56,-0.5,-9.75,-0.86,0.24,-4.75,2.87,-3.56,stairdescent
73.1,-5.01,0.9,8.37,-1.69,-0.56,-0.25,-9.69,-0.93,0.37,-4.37,2.75,-3.75,stairdescent
73.11,-4.9,0.91,8.39,-1.62,-0.81,-0.06,-9.69,-0.82,0.45,-3.19,3.25,-3.87,stairdescent
73.13,-4.97,0.96,8.34,-1.5,-0.69,0.06,-9.73,-0.78,0.47,-3.62,3.87,-3.62,stairdescent
73.15,-4.98,1,8.39,-1.75,-0.31,0.06,-9.79,-0.75,0.42,-4.06,4.06,-3.62,stairdescent
73.16,-4.97,0.94,8.36,-1.75,-0.31,-0.25,-9.72,-0.88,0.3,-4.25,4.12,-3.94,stairdescent
73.18,-4.98,0.85,8.34,-1.75,-0.37,-0.19,-9.75,-0.94,0.38,-3.75,4.25,-4.44,stairdescent
73.19,-4.88,1.04,8.39,-1.5,-0.19,-0.13,-9.85,-0.88,0.52,-0.37,4.56,-5.25,stairdescent
73.21,-4.93,1.05,8.37,-1.5,0.56,-0.62,-9.92,-0.67,0.24,-0.06,3.81,-5.5,stairdescent
73.22,-5.09,0.94,8.36,-1.69,1.56,-1,-9.92,-0.74,-0.01,-1.12,2.12,-6.06,stairdescent
73.24,-4.97,0.87,8.37,-1.69,0.19,-0.62,-9.85,-1.04,0.11,-1.81,1.37,-6.56,stairdescent
73.25,-4.99,0.86,8.42,-1.5,-0.06,-0.62,-9.9,-0.98,0.11,-0.37,-0.13,-7.81,stairdescent
73.27,-4.97,0.89,8.33,-0.81,-0.31,-0.06,-9.93,-0.92,0.18,1.12,-0.62,-8.38,stairdescent
73.29,-5.06,0.87,8.41,-0.88,-0.56,-0.19,-9.8,-0.93,0.15,0.69,-2.69,-9.75,stairdescent
73.3,-4.91,0.93,8.38,-1,-1.25,0.13,-9.76,-1.02,0.37,1.81,-2.5,-10.81,stairdescent
73.32,-4.95,0.97,8.4,-0.88,-0.88,0.25,-9.83,-0.79,0.52,1.19,-2,-11.31,stairdescent
73.33,-4.94,1,8.28,-0.75,-0.44,-0.19,-9.82,-0.76,0.47,-0.37,-1.69,-11.81,stairdescent
73.35,-4.98,1.02,8.31,-1.19,-0.06,-0.5,-9.76,-0.79,0.5,-2.56,-0.88,-12.5,stairdescent
73.36,-4.98,0.97,8.36,-1.56,-0.81,-0.81,-9.74,-0.91,0.61,-3.87,0.25,-13.81,stairdescent
73.38,-4.96,0.92,8.41,-1.56,-1.06,-1.06,-9.71,-1,0.68,-2.94,1.56,-14.69,stairdescent
73.39,-4.91,1.04,8.37,-1.44,-0.88,-1.31,-9.66,-1,0.72,-2,3.25,-16.12,stairdescent
73.41,-4.91,0.94,8.37,-1.31,-0.44,-2.06,-9.75,-0.94,0.67,-1.19,4.62,-16.62,stairdescent
73.42,-4.91,1.12,8.38,-1,0,-2.62,-9.6,-1.1,0.8,-1.12,7.31,-18.37,stairdescent
73.44,-4.97,0.92,8.41,-0.81,0.31,-3.44,-9.63,-0.98,0.8,0.06,9.75,-19,stairdescent
73.46,-5,1.08,8.34,-0.44,0.25,-4,-9.48,-1,1.25,0.06,15.25,-20.12,stairdescent
73.47,-4.85,1.17,8.5,-0.88,0.37,-5.69,-9.56,-1.11,1.93,-0.37,25,-20.31,stairdescent
73.5,-4.87,1.23,8.54,-0.75,2.19,-7.69,-9.61,-0.57,2.39,-3.12,40.5,-22.12,stairdescent
73.51,-4.65,1.37,8.56,-2.06,5.69,-9.13,-9.74,-0.48,2.55,-7.06,49.44,-22.94,stairdescent
73.53,-4.54,2.34,8.77,-4.62,8.19,-12.88,-10.78,-0.51,2.34,-11.56,63.25,-22.06,stairdescent
73.54,-4.55,1.91,8.93,-9.44,13.69,-22.25,-11.08,-0.89,2.23,-12.63,69.06,-22.06,stairdescent
73.56,-4.82,1.08,9.85,-13.31,18.69,-29.44,-12.44,-1.1,1.54,7.94,77.25,-23.62,stairdescent
73.57,-5.16,3.48,10.14,-0.31,48.13,-57.19,-13.08,-1.01,1.79,34.25,88.5,-33.69,stairdescent
73.59,-4.52,1.13,10.49,-8.56,79,-80.69,-13.71,-0.39,1.62,38.25,91.44,-38.63,stairdescent
73.61,-6.7,2.31,9.48,-12.31,98.12,-114.94,-12.07,0.47,-0.02,33.31,93.94,-42.81,stairdescent
73.63,-7.26,5.51,8.76,-21.81,96.75,-129.81,-11.34,1.27,-1.54,27.81,92.19,-39.5,stairdescent
73.64,-6.56,7.57,8.6,-70.19,79.25,-159.62,-11.18,0.94,-1.53,20.56,87.62,-30.94,stairdescent
73.65,-9.08,7.55,8.88,-96.37,67.56,-170.69,-10.36,1.04,-2.29,-4.87,71.87,-9.25,stairdescent
73.67,-1.36,6.11,8.32,-126.81,43.75,-141.69,-9.37,-1.07,-1.53,-31.5,58.88,7.25,stairdescent
73.69,-3.61,8.16,6.21,-31.44,57.13,62.56,-9,-1.55,1.81,-24.75,46.31,8.88,stairdescent
73.7,-0.72,11.67,6.71,-12.56,60.94,133.56,-8.2,4.48,1.82,-71.31,17.37,34.13,stairdescent
73.72,-0.94,9.81,8.01,-23.31,60.38,176.62,-8.1,3.72,1.84,-134.81,-4.5,51.94,stairdescent
73.74,-0.54,4.78,9.62,-37.69,38.44,205.44,-8.42,-1.93,2.85,-215.5,-49.94,74.44,stairdescent
73.75,-0.48,2.05,10.76,-1.75,-4.25,194.62,-8.05,-2.88,3.22,-198.75,-71.75,75.44,stairdescent
73.77,-0.4,0.2,11.12,15.31,-26.81,175.87,-8.28,-2.85,3.24,-102.62,-107.06,65.37,stairdescent
73.78,-1.18,-2.4,11.74,50.19,-70.81,117.06,-8.57,-2.72,3.02,-58.69,-123.56,59.69,stairdescent
73.8,-1.85,-2.14,12.05,70.69,-91.31,82.56,-9.3,-2.92,2.29,11,-151.69,49.69,stairdescent
73.81,-3.31,-0.28,11.78,102.56,-132,28.75,-9.91,-2.72,1.84,42.06,-163.62,45.94,stairdescent
73.83,-3.44,0.05,11.23,112.31,-147.06,12.5,-10.46,-2.55,1.71,90.37,-182.12,42.25,stairdescent
73.84,-3.81,0.79,10.04,126.81,-154.12,-5,-10.64,-2.21,1.55,106,-187.12,42.69,stairdescent
73.86,-4.39,1.36,9.41,130.44,-148.25,-8.44,-10.97,-1.33,0.91,108.69,-190.87,47.5,stairdescent
73.87,-4.82,2.07,9.06,126.5,-124.81,-1.69,-11.17,-1.16,0.81,85.44,-189.25,55.19,stairdescent
73.89,-5.06,2.15,9.03,109.81,-92.81,17.69,-11.43,-0.94,0.47,66.31,-186.19,58.06,stairdescent
73.9,-6.86,2.09,9.38,100.62,-78.19,32.19,-11.42,-1.03,0.15,30.44,-180.87,59.69,stairdescent
73.92,-7.33,2.23,9.45,90,-67.19,48.88,-11.2,-1.12,-0.43,9.81,-177.44,58.31,stairdescent
73.94,-9.02,0.93,9.58,65.56,-51.13,82.5,-10.74,-1.26,-0.42,-18.5,-164.69,53.63,stairdescent
73.95,-10.02,-0.25,9.89,42.63,-50.25,111.62,-10.36,-0.93,-0.54,-28.44,-155.81,47.69,stairdescent
73.97,-9.66,-2.27,9,26.75,-53.88,120.12,-10,-0.99,0,-45.56,-131.81,30.75,stairdescent
