Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
190.94,-4.95,1.09,8.37,-1.62,1.37,-1.12,-9.79,0.22,1.43,-0.31,19.06,-2.44,stairdescent
190.95,-5.01,1.06,8.3,-2.19,1.56,-1.44,-9.66,0.2,1.11,-6.81,19.19,-1.69,stairdescent
190.97,-4.99,0.95,8.33,-3.19,1,-1.44,-9.68,0.09,1.07,-8.38,18.94,-1.19,stairdescent
190.98,-4.99,0.92,8.38,-3.25,0.75,-1.56,-9.76,-0.03,0.96,-10.19,18.75,-0.56,stairdescent
191,-4.98,0.93,8.31,-3.19,0.88,-1.25,-9.76,-0.08,0.92,-9.75,18.31,-0.88,stairdescent
191.01,-5,0.84,8.38,-3.31,0.31,-0.75,-9.81,-0.08,0.84,-7.44,18.44,-1.12,stairdescent
191.03,-5.04,0.91,8.42,-3.06,0.06,-0.56,-9.94,-0.04,0.84,-6.19,19.12,-1,stairdescent
191.04,-5.04,0.75,8.51,-2.5,-0.13,-0.31,-9.91,-0.27,0.92,-5.37,19.06,-0.69,stairdescent
191.06,-5.02,0.97,8.38,-1.19,-0.69,0.31,-9.77,-0.11,0.97,-3.69,19.87,-1.25,stairdescent
191.07,-4.91,1.04,8.31,-1.69,-0.75,0.06,-9.63,0.13,0.9,-3.5,20.44,-0.81,stairdescent
191.09,-4.95,0.91,8.35,-2.5,-0.75,-0.25,-9.77,0.12,0.81,-11,20.75,1.25,stairdescent
191.1,-5,0.91,8.34,-3,-0.94,-0.06,-9.75,-0.02,0.65,-15.94,21.19,2.87,stairdescent
191.12,-4.95,0.86,8.39,-2.87,-0.81,-0.13,-10,-0.26,0.56,-15,21.62,3.25,stairdescent
191.13,-4.93,0.71,8.44,-2.56,-0.69,-0.06,-10.08,-0.33,0.49,-13.56,21.5,3.81,stairdescent
191.15,-4.96,0.75,8.39,-1.56,-0.37,0.37,-9.88,-0.44,0.34,-7.37,19.5,3.44,stairdescent
191.16,-5,0.81,8.38,-1.06,-0.25,0.44,-9.83,-0.14,0.22,-3.81,18.75,3.62,stairdescent
191.18,-4.99,0.79,8.39,-1,-0.37,0.56,-9.92,0.09,0.17,-4.19,15.75,4.87,stairdescent
191.19,-5.05,0.82,8.34,-1,-1,0.81,-9.8,0.04,0.32,-8.56,13.88,6.19,stairdescent
191.21,-4.89,0.82,8.36,-1.44,-1.19,0.94,-9.86,-0.08,0.43,-11.25,14.44,7.19,stairdescent
191.22,-4.91,0.85,8.34,-1.5,-1.06,0.88,-9.79,-0.09,0.46,-11.19,13.94,7.56,stairdescent
191.24,-4.91,0.93,8.35,-2.12,0.13,-0.56,-9.83,0.14,0.36,-10.81,13.56,8.25,stairdescent
191.25,-4.97,0.79,8.34,-2.31,0.31,-0.88,-9.69,0.11,0.23,-12.88,13.94,9.56,stairdescent
191.27,-4.85,0.84,8.37,-1.81,0.81,-0.69,-9.75,-0.16,0.13,-12.19,13.5,10.31,stairdescent
191.28,-4.97,0.56,8.32,-1,1.37,-0.25,-9.65,-0.03,0.02,-12.56,12.69,10.94,stairdescent
191.3,-4.9,0.58,8.17,-0.44,2.75,0.81,-9.74,0.76,-0.04,-15.44,12.88,11.44,stairdescent
191.32,-4.86,0.85,8.46,0.13,1.69,0.56,-9.91,0.11,0.31,-20.25,12.13,12.19,stairdescent
191.33,-5,0.82,8.33,0.25,3.87,0.37,-9.96,0.03,0.32,-17.31,11.13,11.63,stairdescent
191.35,-4.83,0.85,8.38,1.31,5.12,-0.56,-10.05,0.22,0.4,-8.81,10.63,10.44,stairdescent
191.36,-5.03,0.85,8.37,2,5.75,-0.94,-10.04,0.44,0.04,-9,9.19,10.44,stairdescent
191.37,-5.03,0.8,8.49,2.44,5.75,-0.69,-10.04,0.4,-0.45,-10.38,7.56,10,stairdescent
191.39,-5.09,0.77,8.32,1.69,4.5,-0.62,-10.15,0.19,-0.3,-9.75,6.19,9.44,stairdescent
191.41,-4.97,0.76,8.56,2.19,4.69,-1.19,-9.97,0.33,-0.14,-2.19,2.69,8.38,stairdescent
191.42,-5.07,0.78,8.46,2.81,3.87,-1.06,-9.99,0.55,-0.2,0.06,1.56,7.5,stairdescent
191.43,-5.11,0.9,8.41,2.69,3.06,-0.75,-9.95,0.72,-0.16,0.19,0.94,6.81,stairdescent
191.45,-4.97,1.03,8.38,1.69,3.5,-1.31,-9.97,0.65,0.08,-2.19,-0.5,5.69,stairdescent
191.46,-5.04,0.92,8.39,1.31,4.5,-1.75,-9.93,0.42,0.07,-2.37,-1.25,5.06,stairdescent
191.48,-5.07,0.87,8.4,1.56,4.44,-1.94,-9.9,0.79,-0.02,4.25,-0.75,2.25,stairdescent
191.5,-5.12,0.96,8.35,0.75,4.31,-1.69,-9.83,0.98,-0.17,3.19,-1.62,0.25,stairdescent
191.51,-5.18,0.81,8.27,-0.13,4.19,-1.69,-9.84,0.41,-0.12,1.56,-2.56,-0.44,stairdescent
191.53,-5.1,0.88,8.33,-0.19,2.19,-1.5,-9.85,0.49,0.06,5.37,-3.5,-2.19,stairdescent
191.54,-5.17,0.83,8.31,-0.19,2.25,-1.25,-9.82,0.57,-0.13,5.25,-4.25,-2.56,stairdescent
191.56,-5.12,0.7,8.28,-0.06,0.62,-0.5,-9.82,0.1,0.09,2.62,-5,-2.31,stairdescent
191.58,-5.09,0.74,8.34,0.56,0.69,-0.25,-9.78,0.11,0.19,3.81,-5.19,-2.25,stairdescent
191.59,-4.96,0.91,8.26,0.88,0.69,-0.06,-9.83,0.53,0.61,6.56,-4.06,-2.31,stairdescent
191.61,-5.05,1.01,8.3,0.56,1.75,-0.75,-9.68,0.68,0.54,5.75,-2.31,-2.81,stairdescent
191.62,-5.09,0.97,8.32,0.31,2.06,-1,-9.7,0.61,0.51,4.94,-0.75,-3.31,stairdescent
191.64,-5.1,0.91,8.36,0,2.56,-1.37,-9.76,0.6,0.58,5,0.75,-3.81,stairdescent
191.65,-5.13,0.99,8.31,0,2.81,-1.75,-9.72,0.62,0.53,6.69,3.87,-5.69,stairdescent
191.67,-5.11,1.01,8.41,-0.5,3.75,-2.44,-9.73,0.65,0.46,7.37,6.56,-7.19,stairdescent
191.68,-5.15,0.97,8.27,-0.75,4,-2.69,-9.82,0.55,0.09,6.62,7.31,-7.69,stairdescent
191.7,-5.19,0.89,8.25,-1.31,3.5,-2.56,-9.82,0.37,-0.1,6.5,6.94,-8.38,stairdescent
191.71,-5.14,0.91,8.31,-1.25,3.12,-2.69,-10.1,0.32,-0.26,7.62,5.37,-9.13,stairdescent
191.73,-5.23,0.8,8.27,-1.31,2.37,-2.5,-9.86,0.14,-0.41,6.69,2.31,-9.31,stairdescent
191.75,-5.24,0.75,8.26,-1.19,0.75,-1.69,-9.86,0.1,-0.32,6.75,0.75,-9.5,stairdescent
191.76,-5.19,0.76,8.29,-0.94,0.44,-1.37,-9.84,0.13,-0.14,6.56,-1.12,-9.25,stairdescent
191.78,-5.2,0.83,8.3,-0.69,-0.37,-0.88,-9.84,0.14,0,5.81,-2.37,-8.56,stairdescent
191.79,-5.17,0.81,8.25,-0.62,-0.5,-0.69,-9.79,0.12,0.06,5.56,-2.69,-8.56,stairdescent
191.81,-5.12,0.92,8.27,-0.69,0,-0.75,-9.86,0.21,0.13,6,-2.81,-8.31,stairdescent
191.83,-5.19,0.84,8.23,-0.62,0.06,-0.88,-9.86,0.08,-0.05,3.94,-3.44,-8.06,stairdescent
191.85,-5.18,0.8,8.27,-0.75,-0.44,-0.5,-9.87,0,-0.05,2.87,-3.81,-7.56,stairdescent
191.86,-5.2,0.83,8.25,-0.62,-0.5,-0.25,-9.85,-0.02,0.07,3.81,-3.87,-7.87,stairdescent
191.88,-5.16,0.78,8.29,-0.5,-0.88,-0.31,-9.8,-0.08,0.16,5.94,-4.62,-7.87,stairdescent
191.9,-5.14,0.81,8.3,-0.31,-0.81,-0.13,-9.8,-0.05,0.17,6.44,-4.44,-7.75,stairdescent
191.91,-5.15,0.78,8.28,-0.13,-0.5,0.13,-9.9,-0.05,0.12,5.69,-4.12,-6.62,stairdescent
191.93,-5.14,0.83,8.28,0.31,-0.31,0.56,-9.86,-0.06,0.11,4.81,-4.19,-5.94,stairdescent
191.95,-5.17,0.8,8.3,0.37,-0.31,0.56,-9.89,-0.09,0.03,5.06,-4.56,-5.87,stairdescent
191.96,-5.15,0.84,8.33,0.25,-0.5,0.69,-9.84,-0.02,0.12,5.87,-4.75,-6.19,stairdescent
191.98,-5.12,0.96,8.31,0.37,-0.94,0.75,-9.93,0.08,0.19,6.44,-5.12,-6.12,stairdescent
191.99,-5.16,0.9,8.28,0.37,-0.94,0.75,-9.9,-0.02,0.11,4.56,-5.44,-5.69,stairdescent
192.01,-5.12,0.86,8.28,0.44,-1.25,0.88,-9.88,-0.07,0.16,3.25,-5.81,-5.62,stairdescent
192.02,-5.08,0.88,8.26,0.37,-1.19,0.88,-9.81,0.02,0.34,3.25,-5.56,-5.75,stairdescent
192.04,-5.14,0.87,8.29,0.37,-1,0.5,-9.82,-0.12,0.3,2.62,-5.31,-5.62,stairdescent
192.05,-5.13,0.84,8.24,-0.19,-0.62,0.44,-9.82,-0.13,0.38,1.75,-5.06,-5.5,stairdescent
192.07,-5.13,0.87,8.31,-0.06,-0.75,0.25,-9.82,-0.1,0.41,2.87,-4.44,-5.69,stairdescent
192.09,-5.12,0.89,8.29,0.06,-0.69,0.19,-9.78,-0.09,0.42,3.44,-4.06,-5.69,stairdescent
192.1,-5.11,0.91,8.29,-0.06,-0.44,0.25,-9.76,-0.14,0.39,3.62,-2.94,-5.81,stairdescent
192.12,-5.13,0.82,8.29,-0.44,-0.56,0,-9.79,-0.15,0.36,3.5,-2.5,-5.94,stairdescent
192.13,-5.09,0.84,8.29,-0.44,-0.56,0.13,-9.72,-0.09,0.53,3.06,-0.25,-5.69,stairdescent
192.15,-5.12,0.91,8.28,-0.44,-1.06,0.25,-9.79,-0.08,0.41,0.37,0.69,-5.37,stairdescent
192.17,-5.11,0.84,8.24,-1.06,-0.69,0,-9.81,-0.15,0.46,-0.69,1.44,-5.25,stairdescent
192.18,-5.08,0.84,8.26,-1.19,-0.81,-0.19,-9.86,-0.27,0.6,0.69,2.5,-5.44,stairdescent
192.2,-5.1,0.9,8.27,-1.12,0.19,-0.56,-9.88,-0.13,0.46,0.88,2.87,-5.25,stairdescent
192.23,-5.15,0.76,8.31,-0.94,1.06,-1.06,-9.81,-0.3,0.25,-2.19,3.94,-4.87,stairdescent
192.24,-5.13,0.86,8.3,-1,0.81,-0.94,-9.75,-0.26,0.35,-0.25,4.5,-5.5,stairdescent
192.26,-5.12,0.91,8.29,-0.88,0.56,-0.75,-9.73,-0.21,0.38,0.44,5.56,-5.56,stairdescent
192.28,-5.12,0.84,8.31,-1,0.37,-1.12,-9.74,-0.18,0.33,-2.25,6.12,-4.94,stairdescent
192.29,-5.1,0.75,8.3,-1.19,0.44,-1,-9.77,-0.29,0.27,-4.37,6.44,-4.81,stairdescent
192.3,-5.06,0.84,8.32,-1.12,0.25,-0.69,-9.95,-0.35,0.21,-3.31,7.12,-4.31,stairdescent
192.32,-5.1,0.89,8.31,-0.88,1.37,-1.37,-9.88,-0.39,0.23,-0.19,7.25,-4.94,stairdescent
192.34,-5.12,0.89,8.31,-0.75,1.44,-1.19,-9.89,-0.29,0.12,-0.25,6.81,-4.69,stairdescent
192.35,-5.17,0.77,8.32,-0.94,1.62,-1.25,-9.89,-0.38,0.08,-1.87,6.56,-4.31,stairdescent
192.37,-5.2,0.7,8.32,-0.88,0.94,-1,-9.81,-0.46,0.15,-3,6.75,-4.12,stairdescent
192.39,-5.13,0.84,8.32,-0.81,0.44,-0.69,-9.8,-0.29,0.24,-1.37,7.62,-4.06,stairdescent
192.4,-5.12,0.89,8.27,-0.69,0.62,-0.62,-9.84,-0.27,0.21,-2,7.94,-3.94,stairdescent
192.42,-5.12,0.84,8.31,-0.81,0.81,-1,-9.82,-0.4,0.13,-2.75,8.06,-3.56,stairdescent
192.43,-5.1,0.77,8.29,-0.81,0.88,-1.12,-10.02,-0.49,0.06,-3.94,8.38,-2.69,stairdescent
192.45,-5.17,0.8,8.32,-0.75,1.56,-1.06,-9.96,-0.48,-0.01,-4,8.31,-2.62,stairdescent
192.46,-5.17,0.82,8.31,-0.44,1.87,-1.12,-9.96,-0.47,-0.08,-2.31,7.5,-2.69,stairdescent
192.48,-5.23,0.76,8.25,-0.19,1.5,-1.25,-9.86,-0.48,-0.16,-1,6.94,-2.69,stairdescent
192.49,-5.19,0.76,8.27,-0.25,1,-1.25,-9.86,-0.52,-0.22,-0.69,5.87,-2.12,stairdescent
192.51,-5.19,0.77,8.32,-0.13,0.56,-0.75,-9.9,-0.53,-0.22,-1.62,5.5,-1.62,stairdescent
192.53,-5.17,0.77,8.3,0.06,0.31,-0.44,-9.95,-0.23,0.02,-0.25,4.81,-1.69,stairdescent
192.54,-5.2,0.87,8.29,0.94,0.25,-0.5,-9.85,-0.24,-0.01,-1.25,4.44,-0.94,stairdescent
192.55,-5.18,0.82,8.3,1.06,-0.13,-0.62,-9.83,-0.75,-0.06,-5.31,5.12,-0.25,stairdescent
192.57,-5.28,0.61,8.34,0.81,-1.06,-0.13,-9.75,-0.85,-0.17,-3.69,5.87,-0.62,stairdescent
192.59,-5.36,0.64,8.28,1.12,-2.69,0.94,-9.59,-0.55,-0.41,0.56,7.62,-1.44,stairdescent
192.6,-5.35,0.67,8.28,1.37,-3.94,1.94,-9.61,-0.59,-0.08,0.19,8.56,-1.19,stairdescent
192.62,-4.96,0.97,8.29,0.44,-6.31,2.69,-9.98,-0.28,0.15,0.88,8.63,-0.81,stairdescent
192.63,-5.04,1.04,8.28,0.13,-4.87,2.31,-9.96,-0.13,0.13,2,8.44,-0.5,stairdescent
192.65,-5.1,0.84,8.29,-0.75,-3.25,1.06,-9.84,-0.24,-0.06,-1.56,9,0.13,stairdescent
192.66,-5.11,0.7,8.34,-1.44,-3.06,0.75,-9.84,-0.69,-0.34,-5.12,9.06,1,stairdescent
192.68,-5.14,0.58,8.37,-1.44,-3.44,1.12,-9.77,-0.85,-0.37,-3.87,9.19,1.31,stairdescent
192.7,-5.14,0.64,8.31,-1.12,-3.25,1.37,-9.7,-0.55,-0.28,-0.75,9.69,1.69,stairdescent
192.71,-5.11,0.77,8.28,-0.75,-4.31,2.25,-9.7,-0.44,-0.18,-1.31,10.69,2.37,stairdescent
192.73,-4.9,0.81,8.3,-1.19,-4.75,2.31,-9.94,-0.4,-0.04,-4.5,11.56,4,stairdescent
192.74,-4.99,0.87,8.37,-1.31,-3.25,1.62,-9.91,-0.4,-0.21,-5.44,11.63,4.81,stairdescent
192.76,-5.01,0.75,8.32,-1.25,-2.19,1.31,-9.93,-0.57,-0.45,-9,10.88,6.56,stairdescent
192.77,-5.1,0.69,8.37,-1,-1.87,1.19,-9.8,-0.71,-0.47,-7.62,10.44,6.75,stairdescent
192.78,-5.17,0.6,8.28,-0.37,-1.87,1,-9.67,-0.6,-0.51,-2.81,8.31,7.31,stairdescent
192.8,-5.02,0.78,8.26,-0.25,-3.56,2.12,-9.72,-0.33,-0.37,-3.69,10.13,7.69,stairdescent
192.82,-4.94,0.92,8.27,-1.44,-3.94,2.69,-9.82,-0.23,-0.12,-6.5,10.19,9.19,stairdescent
192.83,-4.99,0.88,8.38,-2,-3.31,2.31,-9.85,-0.19,-0.46,-8.5,10.56,9.75,stairdescent
192.85,-5.01,0.67,8.33,-2.31,-1.94,1.94,-9.83,-0.62,-0.5,-13.81,10.06,11.75,stairdescent
192.86,-5.01,0.69,8.32,-2.31,-1.75,2,-9.74,-0.75,-0.56,-14.13,10.06,12.13,stairdescent
192.88,-5.05,0.67,8.32,-2.5,-1.56,2.25,-9.87,0.02,-0.9,-10.94,8.38,11.81,stairdescent
192.89,-5.01,0.79,8.37,-2.56,-2.56,3.44,-9.87,0,-0.79,-20.5,9.63,14.81,stairdescent
192.91,-5.03,0.59,8.34,-2.94,-3.94,3.94,-9.82,-0.32,-0.81,-21.87,8.94,15.44,stairdescent
192.92,-4.96,0.58,8.3,-3.19,-4.87,4.06,-9.69,-0.39,-0.62,-20.37,8.81,16.12,stairdescent
192.94,-4.78,0.73,8.39,-2.19,-4.87,4.44,-9.84,0.09,-0.13,-15.19,9.06,16.44,stairdescent
192.95,-4.8,0.89,8.5,-1.31,-3.56,4.19,-10.11,0.27,-0.28,-14.38,9.56,17,stairdescent
192.97,-4.99,0.77,8.51,-0.69,-0.56,3.06,-10.08,0.44,-0.85,-15.88,7.94,16.56,stairdescent
192.98,-4.99,0.78,8.44,-0.69,-0.56,3.06,-9.95,0.11,-0.85,-14.06,6.75,14.69,stairdescent
193,-4.95,0.7,8.42,-0.37,-0.88,2.5,-9.9,0.12,-0.71,-10.25,6.94,13.19,stairdescent
193.02,-4.94,0.7,8.44,0,-1,2.62,-10,0.32,-0.34,-7,7.25,11.44,stairdescent
193.03,-4.8,0.86,8.5,0.37,0.37,2.12,-10.02,0.42,-0.46,-6.56,7.25,11.06,stairdescent
193.04,-4.93,0.74,8.48,0.44,2.06,1.56,-9.94,0.4,-0.67,-6.31,6.5,10.06,stairdescent
193.06,-4.9,0.57,8.52,0.81,3.69,0.56,-9.99,-0.02,-0.64,-3.31,6.12,9.38,stairdescent
193.07,-4.86,0.69,8.41,1.06,4.44,0.19,-9.93,0.02,-0.56,4.06,6.06,7.69,stairdescent
193.09,-4.94,0.72,8.44,1.81,6.25,-0.25,-9.84,0.56,-0.81,5.37,6.06,7.12,stairdescent
193.11,-5.01,0.87,8.4,1.75,7.19,-0.44,-9.85,0.63,-0.91,3.87,6.37,5.62,stairdescent
193.12,-5.03,0.85,8.34,1.5,7.31,-0.62,-9.73,0.62,-0.75,4.56,5.87,4.31,stairdescent
193.14,-5.07,0.92,8.32,1.25,6.94,-0.75,-9.67,0.53,-0.72,8,5.94,1.81,stairdescent
193.15,-4.92,0.8,8.28,0.5,8.06,-1.56,-9.76,0.64,-0.32,9.25,7.19,0.81,stairdescent
193.17,-4.93,0.87,8.5,0.62,9.25,-2.37,-9.68,0.76,-0.38,8.44,10.75,-0.69,stairdescent
193.18,-5.1,0.75,8.26,0.94,8.44,-2.87,-9.61,0.43,-0.6,5.94,12.31,-1.31,stairdescent
193.2,-5.09,0.86,8.32,0.37,9.5,-3.37,-9.47,0.36,-0.52,9.06,15.56,-3.31,stairdescent
193.21,-5.03,0.81,8.16,0.62,9.31,-3.87,-9.51,0.44,-0.48,9.56,17.12,-3.87,stairdescent
193.23,-5.1,0.91,8.38,1.06,10.88,-4.75,-9.73,0.49,-0.78,8.5,21,-4.44,stairdescent
193.24,-5.25,0.84,8.23,1.31,11.69,-5.06,-9.63,0.47,-0.99,8.88,22.37,-5.19,stairdescent
193.26,-5.22,0.92,8.32,0.5,10,-5.25,-9.84,0.26,-1.24,8.81,24.44,-6.5,stairdescent
193.27,-5.24,0.83,8.39,-0.19,10.19,-5.62,-9.8,0.05,-1.27,8.63,24.44,-6.56,stairdescent
193.29,-5.24,0.9,8.28,-0.25,8.63,-5.31,-9.85,0.48,-1.35,10.63,24.75,-7.81,stairdescent
193.31,-5.29,0.87,8.3,-0.31,7.81,-5.44,-9.93,0.49,-1.56,8.31,24.19,-8.5,stairdescent
193.32,-5.21,0.97,8.25,-0.31,7.25,-5.81,-9.92,0.25,-1.26,8.25,24.25,-9.13,stairdescent
193.34,-5.27,0.92,8.31,-0.44,7.44,-6.25,-10.07,0.24,-1.03,10.06,23.94,-9.88,stairdescent
193.35,-5.23,0.69,8.38,-0.31,9.19,-6.62,-9.92,-0.13,-0.88,10.44,24.62,-10.44,stairdescent
193.37,-5.22,0.68,8.26,0.56,10.13,-7.12,-9.86,0.05,-1.01,9.31,29.94,-11.81,stairdescent
193.38,-5.28,1,8.35,1.94,12.25,-7.81,-10.03,0.27,-0.95,8.31,31.87,-12.5,stairdescent
193.4,-5.09,1,8.31,2.62,13.38,-8.19,-10.35,0.16,-0.36,15.19,37.31,-15.44,stairdescent
193.41,-5.38,0.91,8.3,2.75,20.44,-9.75,-10.44,0.19,-0.71,17.12,39.69,-16.44,stairdescent
193.43,-4.12,0.11,9.4,2.25,22.31,-6.5,-10.74,-0.61,-0.21,15.81,47.69,-20,stairdescent
193.45,-5.43,0.72,8.57,6.12,26.44,-8.38,-10.47,0,-1.05,14,51.13,-20.5,stairdescent
193.46,-5.2,0.86,8.66,6.87,35.19,-7.5,-10.6,0,-0.96,10.13,60.69,-25.5,stairdescent
193.47,-5.35,1.04,8.61,7.31,41.25,-7.75,-10.51,0.5,-1.33,9.19,63.81,-27.37,stairdescent
193.49,-5.34,1.36,8.72,1.19,50.44,-11.5,-10.94,0.13,-0.74,11.94,70.37,-30.87,stairdescent
193.51,-5.36,1.82,8.82,-11.19,60.25,-20.06,-10.95,0.32,-1.04,15.88,78.06,-34,stairdescent
193.52,-5.13,1.9,8.92,-18.19,69.75,-26,-11.51,0.46,-0.42,17.06,83.69,-36.69,stairdescent
193.54,-5.41,2.14,8.79,-36.81,90.69,-41.88,-11.85,0.71,-0.29,17.06,89.62,-38.5,stairdescent
193.55,-5.25,2.44,9.27,-46.69,102,-51.5,-12.43,0.05,0.69,12.75,104.5,-39.75,stairdescent
193.57,-5.13,2.06,9.61,-56.19,118.12,-62.38,-13.07,-0.41,1.09,12.06,112.5,-39.31,stairdescent
193.58,-5.62,1.93,10.44,-65.19,155.87,-80.37,-15.23,-0.4,2.92,26.31,129.5,-40.31,stairdescent
193.6,-5.01,2.38,10.39,-74.87,196.94,-110.94,-15.5,0.35,3.38,33.31,147.31,-41.44,stairdescent
193.62,-6.96,2.27,11.13,-82.75,220.37,-131.31,-15.32,0.44,4.68,33.5,157.81,-41.75,stairdescent
193.63,-7.5,-0.6,10.9,-94.12,267.62,-160.56,-14.69,0.52,1.95,41.38,175.69,-42.94,stairdescent
193.65,-9.01,-1.03,11.69,-82.5,291,-173.12,-14.35,0.51,0.92,59.25,177.19,-56.81,stairdescent
