Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
331.27,-5.23,0.7,8.27,-0.13,-0.06,0.37,-9.78,-0.88,-0.88,-2.56,0.94,1.62,stairdescent
331.28,-5.2,0.7,8.26,0.06,-0.5,0.37,-9.74,-0.85,-0.78,-1.62,0.5,1.56,stairdescent
331.3,-5.13,0.83,8.29,0.25,-0.75,0.69,-9.78,-0.69,-0.59,-1.25,0.69,1.25,stairdescent
331.32,-5.12,0.86,8.3,0,-0.5,0.88,-9.83,-0.69,-0.6,-2.94,1.25,1.25,stairdescent
331.33,-5.17,0.8,8.31,-0.13,-0.06,0.56,-9.75,-0.86,-0.8,-2.69,1.12,0.94,stairdescent
331.35,-5.14,0.8,8.27,-0.06,-0.56,0.62,-9.82,-0.74,-0.69,-1.62,1.25,0.62,stairdescent
331.37,-5.16,0.83,8.33,-0.19,-0.75,0.81,-9.81,-0.72,-0.73,-2.19,1.19,0.56,stairdescent
331.38,-5.12,0.79,8.33,-0.19,-0.69,0.56,-9.81,-0.76,-0.68,-2.44,1.37,0.31,stairdescent
331.39,-5.14,0.82,8.29,-0.25,-0.5,0.5,-9.78,-0.76,-0.82,-2.75,1.12,0.44,stairdescent
331.41,-5.14,0.78,8.3,-0.44,-0.31,0.44,-9.78,-0.86,-0.72,-2.19,1.12,0.31,stairdescent
331.43,-5.13,0.8,8.32,-0.37,-0.19,0.56,-9.79,-0.71,-0.62,-1.87,1.62,0.31,stairdescent
331.44,-5.12,0.82,8.31,-0.37,0,0.37,-9.77,-0.73,-0.79,-3.44,1.87,0.19,stairdescent
331.46,-5.17,0.79,8.28,-0.44,-0.13,0.25,-9.74,-0.79,-0.8,-3.25,1.87,-0.06,stairdescent
331.48,-5.18,0.74,8.27,-0.31,-0.19,0.19,-9.72,-0.77,-0.68,-2.31,2.31,-0.37,stairdescent
331.49,-5.09,0.82,8.29,-0.44,-0.44,0.37,-9.78,-0.76,-0.58,-2.81,3.25,-0.5,stairdescent
331.51,-5.16,0.8,8.32,-0.62,0.06,0.13,-9.81,-0.77,-0.86,-4.37,3.25,-0.25,stairdescent
331.52,-5.2,0.74,8.29,-0.75,0.25,-0.06,-9.75,-0.91,-0.97,-2.94,2.75,-0.56,stairdescent
331.54,-5.14,0.79,8.28,-0.5,-0.19,0,-9.78,-0.8,-0.83,-0.62,2.37,-0.69,stairdescent
331.56,-5.15,0.79,8.32,-0.56,-0.19,0.13,-9.83,-0.72,-0.7,-1,2.5,-0.69,stairdescent
331.57,-5.16,0.78,8.33,-0.62,0.25,-0.19,-9.76,-0.81,-0.78,-2.81,2.75,-0.69,stairdescent
331.59,-5.17,0.78,8.27,-0.62,0.31,-0.19,-9.74,-0.84,-0.81,-2.12,2.81,-0.75,stairdescent
331.61,-5.15,0.78,8.3,-0.56,0.37,-0.31,-9.77,-0.81,-0.77,-1.37,3.06,-1,stairdescent
331.62,-5.1,0.8,8.32,-0.62,0.81,-0.56,-9.82,-0.78,-0.73,-1.37,3.19,-0.75,stairdescent
331.64,-5.11,0.83,8.34,-0.5,0.94,-0.56,-9.86,-0.77,-0.85,-2.81,3.19,-0.37,stairdescent
331.65,-5.19,0.79,8.3,-0.31,1.56,-0.88,-9.78,-0.88,-1.07,-2.25,2.44,-0.62,stairdescent
331.67,-5.21,0.67,8.29,-0.37,1.31,-0.69,-9.78,-0.88,-0.96,-0.25,1.12,-0.69,stairdescent
331.69,-5.19,0.72,8.29,-0.31,1.06,-0.44,-9.78,-0.85,-0.87,0.19,0.81,-0.44,stairdescent
331.7,-5.15,0.76,8.29,-0.19,0.88,-0.37,-9.77,-0.84,-0.82,-0.5,0.62,-0.31,stairdescent
331.72,-5.19,0.73,8.32,-0.13,0.94,-0.44,-9.77,-0.77,-0.86,-0.75,1.06,-0.19,stairdescent
331.73,-5.17,0.74,8.27,-0.19,0.88,-0.44,-9.74,-0.84,-0.89,-0.62,0.81,-0.31,stairdescent
331.76,-5.15,0.79,8.28,-0.37,0.75,-0.44,-9.78,-0.79,-0.78,-0.37,1,-0.37,stairdescent
331.77,-5.14,0.79,8.31,-0.19,1.12,-0.37,-9.79,-0.78,-0.77,-0.5,1.25,-0.37,stairdescent
331.79,-5.22,0.75,8.31,-0.31,1.12,-0.75,-9.76,-0.83,-0.93,-1,1.56,-0.13,stairdescent
331.8,-5.24,0.71,8.3,-0.31,1.25,-0.88,-9.75,-0.86,-1,-0.88,1.56,-0.13,stairdescent
331.82,-5.22,0.67,8.29,-0.31,0.81,-0.69,-9.74,-0.92,-0.94,0,0.81,-0.31,stairdescent
331.83,-5.22,0.7,8.28,-0.06,0.75,-0.44,-9.75,-0.84,-0.9,1.25,0.62,-0.25,stairdescent
331.85,-5.22,0.74,8.29,0,0.75,-0.31,-9.78,-0.76,-0.92,0.25,0.88,-0.25,stairdescent
331.86,-5.23,0.74,8.26,-0.06,0.5,-0.06,-9.76,-0.83,-0.84,0.31,0.81,-0.31,stairdescent
331.88,-5.16,0.76,8.28,-0.13,0.19,-0.06,-9.78,-0.76,-0.83,0.94,0.75,-0.44,stairdescent
331.9,-5.14,0.79,8.29,-0.25,0.37,-0.44,-9.85,-0.81,-0.78,0.25,0.81,-0.19,stairdescent
331.91,-5.2,0.75,8.33,-0.13,1.31,-0.75,-9.8,-0.79,-0.9,0.13,1,-0.06,stairdescent
331.93,-5.23,0.72,8.31,-0.19,1.19,-0.75,-9.7,-0.91,-1.04,-0.13,0.88,-0.13,stairdescent
331.95,-5.26,0.64,8.24,-0.31,0.94,-0.69,-9.68,-0.94,-1.02,0.94,0.56,-0.69,stairdescent
331.96,-5.21,0.7,8.28,0,0,0,-9.67,-0.91,-0.94,1.37,0.37,-0.62,stairdescent
331.98,-5.21,0.73,8.3,0.13,0.06,0.13,-9.78,-0.77,-0.86,0.81,0.62,-0.5,stairdescent
331.99,-5.26,0.74,8.26,0.06,0.13,-0.06,-9.71,-0.8,-0.92,0.5,0.75,-0.56,stairdescent
332.01,-5.21,0.78,8.26,-0.06,-0.13,0,-9.73,-0.8,-0.84,0.94,0.62,-1,stairdescent
332.02,-5.19,0.71,8.26,-0.25,-0.13,-0.25,-9.79,-0.88,-0.88,0.69,0.75,-1,stairdescent
332.04,-5.21,0.72,8.26,-0.31,-0.19,-0.06,-9.77,-0.92,-0.94,0.44,0.88,-0.88,stairdescent
332.06,-5.24,0.68,8.26,-0.25,-0.19,0.06,-9.71,-0.85,-1.01,0.44,0.5,-1,stairdescent
332.07,-5.24,0.74,8.27,-0.13,-0.31,0.25,-9.72,-0.83,-0.94,0.75,0.62,-1.06,stairdescent
332.09,-5.24,0.77,8.27,-0.13,-0.5,0.31,-9.78,-0.82,-0.85,0.88,0.31,-1.06,stairdescent
332.11,-5.19,0.75,8.28,-0.13,-0.5,0.25,-9.79,-0.86,-0.93,0.75,0.81,-1.19,stairdescent
332.12,-5.22,0.71,8.29,-0.13,-0.19,0.13,-9.78,-0.85,-0.96,0.37,0.62,-1.06,stairdescent
332.13,-5.23,0.72,8.3,-0.06,-0.25,0.25,-9.75,-0.95,-0.96,0.62,0.06,-1.12,stairdescent
332.15,-5.22,0.71,8.28,0.13,-0.56,0.19,-9.74,-0.88,-0.92,1.12,-0.06,-1.25,stairdescent
332.16,-5.18,0.77,8.29,0.06,-0.62,0.31,-9.78,-0.87,-0.84,1.56,-0.13,-1.31,stairdescent
332.18,-5.2,0.74,8.28,0,-0.37,0.31,-9.76,-0.86,-0.85,1.19,0.06,-1.12,stairdescent
332.2,-5.22,0.74,8.26,0.06,-0.5,0.06,-9.71,-0.87,-0.92,0.94,0.44,-1.19,stairdescent
332.21,-5.24,0.72,8.25,-0.06,-0.5,0.25,-9.73,-0.85,-0.94,0.88,0.5,-1.37,stairdescent
332.23,-5.21,0.74,8.27,0,-0.56,0.13,-9.75,-0.87,-0.85,1.37,0.88,-1.5,stairdescent
332.24,-5.18,0.7,8.28,-0.13,-0.69,0.31,-9.75,-0.89,-0.85,1.31,1,-1.62,stairdescent
332.26,-5.17,0.77,8.28,-0.13,-0.37,0.25,-9.8,-0.88,-0.92,0.56,1.31,-1.44,stairdescent
332.27,-5.2,0.75,8.3,-0.19,-0.37,0.06,-9.78,-0.9,-0.92,0.62,1.31,-1.37,stairdescent
332.29,-5.24,0.7,8.27,-0.19,-0.5,0,-9.74,-0.98,-1.03,0.94,1.19,-1.37,stairdescent
332.31,-5.21,0.7,8.26,0.06,-0.62,0.44,-9.78,-0.92,-0.95,1.19,0.81,-1.56,stairdescent
332.32,-5.18,0.78,8.3,0.13,-0.62,0.44,-9.81,-0.83,-0.87,1.25,0.75,-1.37,stairdescent
332.34,-5.18,0.72,8.27,-0.06,-0.31,0.19,-9.79,-0.92,-0.94,0.56,0.37,-1.12,stairdescent
332.35,-5.22,0.69,8.26,-0.13,-0.19,0.13,-9.76,-0.99,-1,0.25,0.37,-1.12,stairdescent
332.37,-5.18,0.71,8.28,0.25,-0.5,0.31,-9.72,-0.98,-0.97,0.75,0.13,-0.75,stairdescent
332.38,-5.19,0.77,8.29,0.25,-0.62,0.44,-9.8,-0.87,-0.83,1,-0.13,-0.75,stairdescent
332.4,-5.17,0.78,8.29,0.13,-0.19,0.25,-9.75,-0.88,-0.89,0.44,-0.31,-0.5,stairdescent
332.42,-5.17,0.79,8.29,0.19,-0.37,0.31,-9.77,-0.92,-0.93,0.44,-0.06,-0.5,stairdescent
332.43,-5.22,0.7,8.28,0.06,-0.19,0.19,-9.73,-1,-0.97,0.37,-0.13,-0.31,stairdescent
332.45,-5.19,0.72,8.25,0.06,-0.37,0,-9.74,-1.01,-1.01,0.69,-0.06,-0.25,stairdescent
332.46,-5.22,0.7,8.28,0.13,-0.37,0.25,-9.73,-0.96,-0.95,0.44,-0.37,-0.06,stairdescent
332.48,-5.2,0.71,8.27,0.13,-0.31,0.44,-9.75,-0.96,-0.94,0.31,-0.62,0.25,stairdescent
332.49,-5.18,0.73,8.24,0.25,-0.44,0.44,-9.75,-0.97,-0.92,0.31,-0.62,0.25,stairdescent
332.51,-5.19,0.72,8.3,0.37,-0.5,0.5,-9.75,-0.88,-0.93,-0.31,-0.5,0.31,stairdescent
332.52,-5.17,0.78,8.29,0.25,-0.56,0.69,-9.73,-0.86,-0.89,-0.81,-0.25,0.44,stairdescent
332.54,-5.17,0.75,8.27,0.13,-0.56,0.44,-9.79,-0.89,-0.89,-0.62,-0.37,0.5,stairdescent
332.55,-5.2,0.78,8.28,0.13,-0.37,0.31,-9.78,-0.91,-0.97,-0.62,-0.62,0.5,stairdescent
332.57,-5.2,0.65,8.29,0.13,-0.37,0.37,-9.72,-1.01,-0.98,-0.31,-1.12,0.37,stairdescent
332.59,-5.23,0.67,8.3,0.19,-0.37,0.5,-9.74,-0.92,-0.96,0.13,-1.25,0.5,stairdescent
332.61,-5.21,0.76,8.32,0.56,-0.62,0.81,-9.79,-0.83,-0.91,-0.06,-1.56,0.37,stairdescent
332.62,-5.22,0.78,8.3,0.25,-0.62,0.62,-9.77,-0.91,-0.9,0.44,-1.75,0.19,stairdescent
332.64,-5.19,0.75,8.32,0.31,-0.5,0.44,-9.75,-0.94,-0.86,1,-1.94,0.13,stairdescent
332.65,-5.17,0.74,8.3,0.31,-0.62,0.44,-9.77,-0.88,-0.86,0.37,-1.37,0,stairdescent
332.66,-5.19,0.78,8.31,0.44,-0.37,0.5,-9.74,-0.85,-0.87,0,-1.31,-0.13,stairdescent
332.68,-5.2,0.76,8.28,0.19,-0.5,0.44,-9.76,-0.88,-0.92,0,-1.19,-0.19,stairdescent
332.7,-5.2,0.77,8.26,0.06,-0.69,0.44,-9.78,-0.91,-0.9,0.62,-1.25,-0.44,stairdescent
332.71,-5.19,0.76,8.28,0.06,-0.88,0.37,-9.79,-0.86,-0.8,1,-1,-1,stairdescent
332.73,-5.17,0.75,8.29,-0.37,-0.25,0.13,-9.76,-0.89,-0.87,0.13,-1,-0.94,stairdescent
332.74,-5.19,0.72,8.26,-0.44,-0.19,0.06,-9.75,-0.98,-0.89,0.13,-0.94,-1.19,stairdescent
332.76,-5.17,0.74,8.31,-0.31,-0.37,0.13,-9.8,-0.89,-0.88,1.06,-1.06,-1.12,stairdescent
332.78,-5.16,0.76,8.33,-0.31,-0.5,0,-9.81,-0.9,-0.85,0.88,-1.12,-1.25,stairdescent
332.79,-5.19,0.76,8.31,-0.37,-0.25,0.06,-9.79,-0.93,-0.91,0.56,-1.19,-1.31,stairdescent
332.8,-5.2,0.74,8.32,-0.44,-0.25,-0.13,-9.74,-1,-0.92,1.06,-1.75,-1.56,stairdescent
332.82,-5.22,0.72,8.29,-0.31,-0.31,0.19,-9.74,-0.92,-0.85,1.37,-1.87,-1.5,stairdescent
332.84,-5.18,0.75,8.3,-0.19,-0.69,0.13,-9.74,-0.91,-0.81,0.75,-1.81,-1.62,stairdescent
332.85,-5.2,0.75,8.3,-0.31,-0.62,0.19,-9.74,-0.9,-0.85,0.44,-1.81,-1.81,stairdescent
332.87,-5.19,0.77,8.27,-0.5,-0.69,0.25,-9.73,-0.92,-0.9,-0.13,-1.81,-1.87,stairdescent
332.88,-5.18,0.72,8.29,-0.69,-0.88,0.31,-9.78,-1,-0.88,0.5,-2,-2,stairdescent
332.9,-5.17,0.75,8.3,-0.62,-0.94,0.31,-9.78,-0.91,-0.8,0.81,-2.37,-2,stairdescent
332.92,-5.18,0.76,8.32,-0.56,-1,0.19,-9.78,-0.99,-0.82,0.31,-2.44,-2.19,stairdescent
332.93,-5.16,0.74,8.31,-0.62,-0.94,0.25,-9.7,-0.97,-0.76,0.37,-2.25,-2.44,stairdescent
332.95,-5.15,0.68,8.31,-0.5,-1,0.31,-9.74,-1,-0.79,0.19,-2.12,-2.75,stairdescent
332.96,-5.16,0.72,8.32,-0.56,-0.75,0.37,-9.82,-0.93,-0.79,0.13,-2.06,-2.75,stairdescent
332.98,-5.13,0.81,8.29,-0.69,-0.75,0.31,-9.77,-0.95,-0.76,-0.06,-2.31,-2.81,stairdescent
332.99,-5.13,0.71,8.31,-0.62,-0.5,0.19,-9.85,-0.98,-0.84,-0.06,-2.69,-2.94,stairdescent
333.01,-5.12,0.76,8.37,-0.56,-0.37,-0.06,-9.83,-0.98,-0.92,-0.25,-3.31,-2.81,stairdescent
333.03,-5.17,0.69,8.26,-0.37,-0.5,0.19,-9.74,-1.09,-0.89,-0.37,-3.62,-3.06,stairdescent
333.04,-5.16,0.75,8.33,-0.5,-0.69,0.5,-9.83,-0.93,-0.71,0.25,-4.19,-3.25,stairdescent
333.06,-5.14,0.82,8.31,-0.5,-0.69,0.44,-9.83,-0.91,-0.78,0.25,-4.37,-3.56,stairdescent
333.07,-5.13,0.69,8.32,-0.81,-0.81,0.19,-9.72,-1.11,-0.72,0.13,-4.75,-3.94,stairdescent
333.09,-5.17,0.7,8.3,-0.62,-0.94,0.19,-9.71,-1.13,-0.66,0.94,-4.69,-4.19,stairdescent
333.1,-5.12,0.76,8.32,-0.5,-0.81,0.31,-9.77,-0.87,-0.69,1.12,-3.94,-4.56,stairdescent
333.12,-5.13,0.76,8.32,-0.69,-0.75,0.31,-9.77,-0.96,-0.69,-0.69,-3.44,-5,stairdescent
333.14,-5.13,0.75,8.29,-0.88,-0.75,0.06,-9.78,-1.07,-0.69,-0.19,-3.75,-5.19,stairdescent
333.15,-5.16,0.66,8.31,-0.75,-1.12,0.19,-9.72,-1.18,-0.75,1.5,-3.81,-6,stairdescent
333.16,-5.14,0.67,8.31,-0.62,-1.44,0.19,-9.74,-1.11,-0.66,1.69,-3.81,-6.25,stairdescent
333.18,-5.14,0.74,8.33,-0.62,-1.12,0.37,-9.79,-0.97,-0.73,1.69,-3.5,-6.37,stairdescent
333.2,-5.11,0.81,8.29,-0.69,-1.37,0.25,-9.82,-1.08,-0.58,0.44,-3.81,-6.87,stairdescent
333.21,-5.1,0.71,8.38,-0.88,-1.31,-0.06,-9.84,-1.15,-0.7,1.75,-4.37,-7.44,stairdescent
333.23,-5.09,0.74,8.33,-0.25,-0.69,-0.25,-9.87,-1.19,-0.69,1.81,-4.62,-7.94,stairdescent
333.24,-5.16,0.7,8.35,-0.25,-0.25,-0.5,-9.85,-1.23,-0.8,1.69,-5.75,-7.87,stairdescent
333.26,-5.17,0.68,8.33,-0.19,-0.44,-0.44,-9.81,-1.22,-0.74,1.12,-6.12,-8.19,stairdescent
333.27,-5.13,0.74,8.35,-0.19,-0.81,-0.25,-9.78,-1.25,-0.59,2.25,-7.12,-8.88,stairdescent
333.29,-5.07,0.74,8.33,-0.13,-1.06,-0.06,-9.83,-1.22,-0.51,2.87,-7.12,-9.25,stairdescent
333.3,-5.09,0.82,8.36,-0.19,-1.19,-0.19,-9.82,-1.21,-0.5,3.12,-7.12,-9.94,stairdescent
333.32,-5.09,0.69,8.31,-0.19,-0.62,-0.44,-9.71,-1.32,-0.43,3.31,-7.31,-10.63,stairdescent
333.34,-5.07,0.77,8.36,-0.13,-0.62,-0.37,-9.82,-1.26,-0.43,4.44,-7,-10.69,stairdescent
333.35,-5.1,0.79,8.33,-0.13,-0.62,-0.62,-9.75,-1.31,-0.46,3.5,-6.62,-11.13,stairdescent
333.37,-5.12,0.74,8.36,-0.31,-0.81,-0.62,-9.78,-1.33,-0.38,3.12,-6.56,-11.75,stairdescent
333.38,-5.11,0.7,8.34,-0.37,-0.75,-0.56,-9.63,-1.4,-0.17,4.81,-5.69,-12.81,stairdescent
333.4,-5.08,0.72,8.34,-0.19,-0.94,-0.62,-9.67,-1.39,-0.09,5.12,-5.06,-13.25,stairdescent
333.41,-5.02,0.8,8.38,-0.25,-0.37,-0.75,-9.82,-1.28,-0.14,5.44,-2.75,-13.81,stairdescent
333.43,-5.02,0.76,8.37,-0.06,1.19,-1.62,-9.84,-1.35,0,4.87,-1.62,-14.06,stairdescent
333.45,-5.06,0.85,8.36,0.19,1.69,-2.12,-9.83,-1.43,0.03,4.75,0.44,-14.94,stairdescent
333.47,-5.01,0.86,8.44,1,2.12,-2.62,-9.97,-1.28,0.42,5.75,3.25,-15.75,stairdescent
333.49,-5.03,1.04,8.5,0.62,3.75,-3.37,-10.02,-1.12,0.72,4,8.81,-16.12,stairdescent
333.5,-4.85,1.17,8.55,-0.13,5.19,-5.31,-9.87,-1.21,0.98,1.5,12.81,-16,stairdescent
333.52,-4.84,1.35,8.65,-0.69,7.25,-6.81,-10.13,-1.28,0.97,-2.06,22.62,-16.31,stairdescent
333.53,-4.87,1.31,8.71,-3.25,12,-11.56,-10.28,-1.26,0.93,-1.06,27.12,-15.88,stairdescent
333.55,-5.21,1.41,8.68,-3.25,14.13,-15,-10.88,-1.6,0.44,1.19,35.88,-14.31,stairdescent
333.56,-5.24,1.04,8.85,9.31,26.25,-31.31,-11.04,-2,0.57,11.25,43.94,-12.88,stairdescent
333.58,-5.01,1.16,9.15,13.31,33.63,-36.75,-11.29,-1.71,0.52,21.44,45.88,-13.44,stairdescent
333.59,-5.2,1.07,9.1,10.5,48.31,-49.44,-11.34,-1.56,0.37,28.37,48.38,-12.63,stairdescent
333.61,-5.38,1.09,9.04,10.19,54.75,-57.63,-11.52,-1.51,0.12,33.88,52.94,-11.38,stairdescent
333.62,-5.51,1.6,8.82,14.5,68.81,-76,-11.34,-1.25,0.1,47.38,55.5,-11.75,stairdescent
333.64,-5.55,2.25,8.25,17.06,77.06,-94.12,-10.6,-0.58,-0.09,56.75,55.44,-12.69,stairdescent
333.65,-6.84,2.06,8.84,19.69,79.06,-102.94,-10.37,-0.1,-1.03,67.87,54,-10.5,stairdescent
333.67,-7.29,2.49,7.8,22.56,74.5,-123.44,-10.21,-0.11,-1.7,70.37,52.63,-6.87,stairdescent
333.69,-7.25,2.7,7.73,22.75,66.37,-133.31,-9.87,-0.95,-2.95,70.5,51.38,2.69,stairdescent
333.7,-3.77,4.19,8.68,-1.75,41.13,-149.25,-9.64,-1.22,-2.38,92.06,43.5,11.81,stairdescent
333.72,-3.89,4.51,8.8,-10.81,24.81,-147.25,-8.79,-0.47,1.36,103.37,31.56,17.37,stairdescent
333.73,-5.1,2.59,9.84,36.25,4.62,-83.56,-8.27,0.36,0.73,100.87,20.5,23.75,stairdescent
333.75,-0.85,6.83,7.96,66.31,-12.81,-46.25,-8.45,1.02,2.13,60.75,-2.44,42.63,stairdescent
333.76,0.14,6.2,7.89,64.06,-24.06,-2.94,-8.21,0.68,2.11,21.19,-30.56,62.25,stairdescent
333.78,0.15,5.2,8.21,60.88,-27.5,31.56,-8.7,-0.63,2.26,5.31,-43.69,69.19,stairdescent
333.79,-0.35,3.42,9.23,68.25,-30.94,46.19,-8.82,-1.07,2.36,3.81,-68.69,76.56,stairdescent
333.81,-0.74,3.13,9.57,73.19,-39.44,62.44,-9.21,-0.99,2.03,6.81,-80.69,78.44,stairdescent
333.82,-2.59,1.49,10.75,71.81,-46.69,65,-9.78,-1.18,1.55,5.62,-101.94,79.75,stairdescent
333.85,-3.08,0.78,10.74,68.56,-74.19,54.75,-10.07,-1.51,1.71,10.56,-117.75,78.87,stairdescent
333.86,-3.18,0.14,10.16,66.56,-78.25,45.38,-10.48,-1.64,1.55,20.25,-130.31,75.31,stairdescent
333.88,-3.42,0.12,10.06,63.5,-77.25,24.87,-10.66,-1.78,1.58,25.31,-133.94,72.69,stairdescent
333.89,-4.8,0.43,10.19,61.81,-74.44,16.12,-10.91,-1.52,1.17,35.63,-139.19,70.75,stairdescent
333.91,-5.38,0.5,10.27,58.75,-71.12,4.81,-10.81,-1.33,0.96,40.06,-142.12,68.94,stairdescent
333.92,-6.27,0.35,10.15,58.69,-70.69,3.75,-10.81,-0.98,0.6,40,-140.81,67.81,stairdescent
333.94,-7.28,0.34,9.74,65.62,-69.81,10.06,-10.87,-0.94,0.77,36.63,-137.12,66.44,stairdescent
333.96,-7.52,0.56,9.53,69.56,-69,16.37,-10.71,-0.6,0.55,29.37,-129.44,62.88,stairdescent
333.97,-7.9,0.83,8.71,68.5,-66.31,30.06,-10.44,-0.51,0.47,23.94,-124,61.5,stairdescent
333.99,-8.25,0.63,8.57,62.81,-64.56,36.38,-9.85,-0.71,0.32,7.81,-109.69,57.5,stairdescent
334,-8.01,-0.82,7.53,47,-64.94,47,-9.32,-1.12,0.4,2.44,-100.87,54.38,stairdescent
